feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
0.7919374555648563,1.4247872569776945,2.2388099405373536,1.105842296600126,-1.2308122738725618,-0.4189779507128297,2.739633376116553,2.4557928596926613,-0.11299994975252226,-0.4896648728931758,1.3514435321508624,0.2872346790028367,3
-3.085660214957847,-0.9377741704087436,0.7264063786377692,1.3152901147477354,-1.1198864545528115,0.74010611205182,3.067245644278895,-2.016134797024912,2.7186952201605363,0.3360756059905912,0.6151166642798215,1.5147403211673578,1
-6.235067441327994,-3.071903181698498,-0.25102389742877484,-0.7807358928627497,0.8681171011561888,1.5921179201065812,4.990145358315559,-4.019543406126266,3.4715628486048904,1.0272334399200034,-2.1603590689717747,2.514887624275879,1
1.505656518137724,-1.4159532745433974,-0.1981355112577584,-2.0857125686970965,-0.026279233241300215,0.045677732762780865,-1.8896194893648022,0.9888447429290672,-2.496267943048935,1.3407446489653732,0.6531811274286475,3.8784997084531345,2
1.0956489426434224,-2.9455829935828515,-0.5960563207547027,-1.340647938944267,2.3087854173849807,-1.6606911171819094,2.132538289895539,1.8478262945643857,-3.492463598363597,-1.4187380222351675,-1.039675791780676,-2.746469006370231,0
2.1079616373918872,-0.734503845590365,3.2203107482679925,-0.35687938909121586,0.8493552236069548,-1.6471339114192558,-1.3313286459244789,0.24396798227014305,0.06432747659186056,0.38605328917429016,3.1055071421368927,-2.579662162420914,3
0.9207949222770648,1.4587710074729818,-3.3799141081869424,-0.22554369239194977,0.5265222628711763,1.3909118113951071,-3.402232221286598,3.5373723982494942,-1.8221701643264399,0.4752681221146789,-2.693061673006594,-3.635209132944491,1
2.283878107468634,3.1124479523040045,-0.575787926422139,-2.5909842844829334,0.11165645388564727,-0.4533802883978675,-4.746993703377791,2.0267231572078046,2.6344019533570697,-2.041998304730854,1.9154146821558167,-2.753169858210277,3
4.034526267857252,3.687750001427272,1.0529831165591284,-0.041937830814553545,2.1531986267638175,-1.40164583635812,-3.4513030315398434,2.4917847782416622,-0.3252598952325212,-1.4683880988634814,-0.050025516884745345,1.406308653263402,2
-1.7945724327919383,-3.0226213917290754,2.605348539614583,-1.6070574861417042,1.2352105495350523,2.038393690489048,-0.3457682580169421,0.8222964684589378,-1.4153332256674078,-0.3075237864222139,-0.6138911153070463,1.2450213364724663,2
-0.8953757505593019,0.7729779623285296,-0.6375901670268534,0.692112719523347,0.6251622206870397,0.27892756352935666,0.05628269697979438,-0.07773034024769798,1.7756254685128035,0.2628573019993541,-0.7165307230310057,0.17434199257723337,0
-1.157169265179886,1.3233496889474339,-0.5973814984955408,-0.49679246958343054,1.7043026224634732,1.7716078219922498,0.40886896784111804,-2.1461811343234087,-3.5228173232988302,1.1719967274622538,-6.536740592985361,0.2334491485915564,0
-1.7244496492397134,-3.590673416573582,1.668587423387716,0.28531753726748904,0.408926442964316,-0.40550992434019517,2.9789842565856937,-1.1046104447454492,0.2709309837618872,0.7453065915543571,1.3604887373237067,1.0082864975887535,1
-1.1124596363130175,-1.3269072066948489,1.952258673698048,1.788386586237914,-0.16938429377627462,0.2811767694469678,2.4270687921118617,-0.30543341490239007,-0.3411377857724518,-1.843338406164519,0.3056443504317394,1.4234497874536005,1
-1.2269230031922043,0.4114639037773431,-3.0135285861723884,-0.6769366948394923,0.964999039385386,-0.0647864292755691,0.3604101223380527,1.2110166245303893,3.075905746197232,0.9579074455546994,-0.5690242190050874,1.5893849295425277,2
0.7853011508905994,1.3061606715309788,-1.3314312520634677,0.36392664408812697,2.017710307640963,0.38545782048108856,-2.1172788905319773,1.3841749064259918,-0.25233779494905706,0.5057194481062034,-2.1200633580246286,4.118230692875928,3
1.7017784036637833,-0.5060946084142988,-1.428760061837789,-0.6563685326459759,-0.5470994203797235,-0.4411970867765421,-3.325814437463958,3.300586421426531,0.9949458320254334,0.8539489565330354,3.141180481566233,-1.949241179474571,1
2.9980715646589373,-2.3807472475400746,-1.102310404323402,-0.20669335359411856,-0.13981509407808979,-3.4636525322037226,-3.8318697243115123,0.15995271069432104,3.4800286570140915,0.5700883242207494,7.371715006281988,0.6294805123643215,3
0.1168039708209571,0.15666492497858653,-0.5446390088437572,0.30983473767085634,-0.6137785229961602,-1.679226082272629,2.779047265366956,-0.39142722128214735,1.5138439510205903,0.6791198793165925,1.4295951128887217,0.3790925776708579,1
-0.37234243076734624,-0.5067749421903651,-1.6738347386553145,-0.48978132661728385,-0.8361352782000722,0.5081692106437463,-0.006477042626834795,-0.7788543609204642,-1.143474629829209,0.29057178609214607,-0.8709690851615447,2.1573300466004355,0
0.7260182978234162,-0.8916012536866518,0.14657691070947076,-0.345725733438269,-0.7995976391195088,-1.2767116396106393,-0.2566999038067388,-0.865824933449804,1.3369539536795814,0.39480370488603606,2.9957373770728717,1.7367337076562084,1
-0.7943133368184457,-1.3579912312339608,-1.0621625569542132,-0.4290579643744918,-1.7968229492779084,-0.3191796412000507,0.8566411295161871,-1.4186701890094904,1.0474423145163856,-0.5289816687693768,1.9033539232040306,0.6907140751036271,1
0.7048900261104077,1.5789948780482626,1.3601773156504986,-0.31371266445280355,0.4097982432488708,0.0009458062903060505,-1.4903584453905538,2.0036873132621866,2.127837740754779,1.7086088162723048,1.4727893978188413,-0.7401713613393817,3
5.129287944576661,3.767542325549128,-5.362462168053079,-1.2447498144280529,0.9130702230874004,-4.392334747135505,-2.3909869855552053,2.106847376530361,2.3890401455978774,0.7857440479595648,2.0639738303424253,4.344565580820705,2
0.9965005677384989,-3.3024962627975123,-1.2485601182500528,-0.3659557852192974,-2.8316194987731116,-1.4829596892408294,-0.14458481621533448,1.4445583178027104,0.6576807102951774,0.6387589658053443,5.813876872657258,-1.6929996099176883,2
-1.4437877565452586,2.5829550107631407,-2.321308167918396,0.6770530045844702,1.4883683896142732,-0.08656752699416181,0.27288317306777987,0.2693668697825218,4.597641188195806,-1.5989173606119742,-1.4919468980100263,-0.6751936826512037,2
2.7684719352193623,3.2325822677402702,1.0186579344191675,-0.9849303551626952,-1.082145511275672,-1.8982774991622327,0.9395942136561226,-0.28044069842293196,-0.6330240829450644,0.355427973549249,0.8118135825664057,-0.3093719420134431,1
-4.894690944776918,-1.2522550495771718,1.5112833990412717,-0.9052645394678434,0.6275960784179258,1.6746689877591985,5.05902948365784,-2.0794380329271567,2.3889945445733316,1.1281251307292286,-2.214642224599926,1.8160379207376964,1
-0.1286659809678852,0.5264680007694384,1.036798919303982,-0.8334638867459058,-1.7236295329770817,0.17013513375825273,-0.9481979605972939,-0.42001853305342496,2.4225162681502015,-0.6378289525589314,2.8680140933190175,1.096903243953175,1
0.3724920274467384,1.7792601452865262,-3.5031346912601866,-0.33732164321844305,0.15384500472470297,-1.4744582633348728,-0.33931378909330334,0.18207713638236156,3.8146129510908637,-0.9986785740334907,0.8942651158500408,1.7245306765227637,2
1.8546673095881263,1.3292443908736309,-2.167070446075986,-0.7361285703771391,0.24601690345495175,-0.5487627013806449,-1.1150758791801678,1.6441713091512513,-1.9159936552075423,-0.21549777746110094,-1.3532786814266737,-2.204468159833058,1
3.3486853848154814,0.550766772535523,-1.993269230754051,0.6366426511995137,0.20853937912781162,-2.498671167260021,-0.9851097669879136,3.4186356053166467,0.01785320823137071,-0.48601526054324945,2.503438301354355,-0.41071339497042125,1
-1.7064101512941763,3.072538118370485,-2.1330464016171495,-0.18785496862635717,2.0325617678521253,-0.029775075133180118,3.999148631649124,1.207336679535461,1.951410886495617,-0.17354414185290448,-4.476315044016715,-0.060705598698922,3
2.6574558829853134,0.6627570113781223,-3.5864881667366575,1.4458180388775228,-1.3553417025985912,-2.7238065022113385,0.013089145021436877,0.38603153060143036,-0.12861881892864302,0.21310019004321817,1.9699202168949768,-1.5797638594588164,1
3.2181021335928075,1.8656901797688437,-0.6617295647358121,1.3921428262538251,-3.708289840122204,-0.58001610170503,-2.5248565301333645,0.8030922248992397,-1.6714658643969997,0.0964196303442485,2.9376099298589122,-0.11226089818428786,1
2.5007535930826936,-1.9158149827940063,-1.0452385131924284,-0.1729391322053214,-1.5172650669701446,-2.107713689842557,-0.15845632337459548,0.7269477531695111,-1.9644850537079614,0.09313766274452583,3.2401056773666874,-1.887630880921442,2
0.4369496267937058,-0.4317982957018598,0.40118864812280486,-0.04600492459174851,0.532436407260404,-0.9982295469832966,-1.1527628959304559,0.16174717958861762,2.574338686353409,-1.0526486899894065,2.5689777974342496,0.2542289435719838,3
-0.6331188568201375,-0.6800901016501932,0.5019872412760242,-0.36554958666681114,0.06802226300832659,0.09707166830736047,0.46323818054795285,1.5342179390483794,1.8864566893076695,-0.4081966735302207,1.6218475660378935,1.6267418665809292,2
-2.519547444374718,-3.788920838592397,2.0856881391135844,0.976901732424442,-0.3546699852954982,2.140401238735732,0.3794109319511789,2.5235334409335897,0.17087631138572745,-1.925971782859349,1.6360648092664483,-2.6187106165950684,2
0.23263713039055614,-1.8064159693807937,1.5394560414515008,-0.5268991047530872,0.26965286205547156,-1.1368207655019262,0.12420424323980872,-0.1923435080209095,1.5302693451947853,-0.2639668224837219,3.084242017279878,0.3791115224359134,3
-0.32171268925090674,-1.6618964454199316,-1.055787396873521,0.8037854009968918,0.152558585173595,0.04351864734247268,-0.3904545910266136,-0.7454232598697648,-0.49057384666034043,-1.4295357864508815,0.07509782245609135,2.975576629930704,2
2.6759206707249823,3.129930556098844,4.067771153681855,-0.09964324650594616,3.9103197857400653,-4.32564794101444,3.8776234187287213,-2.165876031742349,0.8336790544022616,0.9401965223803266,-0.8160427027886828,-1.3385114420103736,0
4.274524635310366,1.6624111141724685,-2.0669760136284907,-0.20256078470351496,-0.1567029921643983,-4.162851248958682,0.9097100214440215,-1.5002595430895762,-1.8772703322859052,-0.03379999957206004,0.8604967140597284,0.35992836188050015,3
1.5425499212473401,-0.6001790427078362,-1.3045055537299697,0.09496429123151949,-0.6514689090647761,-0.27314886354286905,-3.149757506121489,1.979351883324552,-0.07842216265002644,-1.69534519158956,2.1966792388616088,-2.618097962663712,1
4.092483690807094,2.4644264388977257,-1.1521806329990478,-1.1882618174867996,-0.17623196090378668,-3.1568825681383177,-0.18798597018482366,-1.8499901436961803,-2.295629141944058,1.1494065494864605,-0.016851998697311445,0.645348329854043,3
-1.7685572096289826,-2.761974696662989,1.671202985375152,0.2691704611422479,1.8314898467478664,1.4541965886216002,0.971556574783709,0.5096883682392281,-2.2824849614933465,1.4639007476224009,-2.1941328767687787,-1.827537987942566,2
3.826869025812241,2.853447295564515,1.9432524560520819,-0.9832074087704853,-1.47743774719435,-2.918823662164151,1.269677731890863,-1.1760207546252675,-1.4627003790521884,1.114619031735711,1.9739857772263842,-0.45533008460688806,0
1.102183344913728,4.28698839278339,-1.1212706314668137,0.9643627303617802,-0.5611603710961666,0.22041009290276992,-3.648234746536514,-0.059515016851939606,3.206031970207672,-2.4496198742555952,0.40038151526453514,1.152049989814837,2
0.5306738545686416,-0.3248845088771577,1.7222732437114563,-0.4508453983522164,2.840730203301808,-0.9131020409127671,2.078552378621669,-1.4977220830466884,-2.9836068736690904,-0.1479365996037781,-3.212141646458364,0.6657117348744221,0
-2.76512827718915,-0.6316066919241581,0.5994564432863463,0.7606642454468346,3.8593649598066184,2.6385806017998883,0.0369415465195726,-0.25546424873488527,-2.0634565855084968,-1.3381988360548547,-6.466694028092281,-1.9950338742501073,2
1.3524008903089357,-0.8185617232635733,-3.7302668581733074,1.2899972370292863,-0.2560095887252535,-0.46464105325300686,-2.450534013050329,0.5055412904780814,-1.950515072875733,0.11050039274655195,-0.4379117844225326,-3.1730346209645925,1
1.5343441996917089,-1.2484953757830053,3.894582476457013,-1.1750685512379626,-2.34856812026515,-1.2522343041296025,1.3672864497700286,0.09225819175939598,-0.8528126197731568,-1.2968759076482088,4.633186042805685,-1.4441376148612912,3
2.162141942160383,-1.6071645014620954,-0.026656149370497317,1.0593643066013578,-1.6259747344389335,-2.289972859749659,-1.7997472390037337,-0.6775900716782249,1.5466896830198067,1.026650427929272,5.695963050648866,0.971923909211182,0
-1.783892902650371,2.845805718279512,-0.34024433034121593,-1.3602992465200239,1.3128030673587214,1.4265654077755934,1.1290118492491508,0.0890318249365043,1.3182800299724509,-0.7303978264109515,-3.9432405620353554,0.3559297407992431,0
-2.6701479614022494,-0.9308665495842581,-0.7064676603092059,-0.6465667799111339,1.6564620228422424,2.6023258199729966,-0.8588856047392721,-1.912890555359533,-1.571015900422711,0.5753812651838554,-4.741753934652126,0.5002598001331366,0
2.2553608875608364,-1.121771833871819,-2.865853399506581,0.02463555220994893,1.4505585665687226,-2.8530455220394986,0.14575757994772465,-0.48008908628489455,-1.0365746223769463,-1.1529341004124838,0.3727625466894306,2.9184384558237846,2
-1.080928883548154,2.80060378221232,0.002653253297448366,1.849386684269254,1.189412923308536,2.1237003678159176,0.07785147807609938,-0.8319372501785144,-1.856323420233472,-0.414977314615382,-5.621287423933005,1.7165684959313117,0
1.0652120565357308,0.6580941267698366,1.4233364364374737,-0.3101019540584052,0.24332006636099945,-2.1098744607881676,-0.025713688415132774,-2.3007147939641714,2.023030950311961,-0.9446876558050762,2.2140806085680627,-3.609173762490574,0
0.0046477269400243305,1.1222830272923612,-0.20173702298032137,-0.5883210349600975,2.210723756829913,-0.2083875846886477,-0.041617054059934544,1.7779804151994432,1.1622344830122642,-0.5862728255828021,-1.3891941182208352,-1.7191864844573068,2
3.900501934861406,-0.6414708488663776,3.348728494687253,-0.4348323354172935,0.4375662908702962,-1.8438313611208663,-3.914120332857835,1.9913057840035853,0.007315348306191738,-1.2724942216534036,5.2555792451899945,0.9244205482893861,3
-2.838958906624567,-1.3009848808870208,-3.2923693163828935,-0.06768120062793911,2.1036601932582686,2.5217688572630275,-0.6396705955209046,-1.0904403295297367,-1.7323469133893767,1.772805465920266,-5.7658247849313105,2.7409262210493353,0
4.046284141131731,4.504758223528404,0.1288726721546405,-1.4520894811137395,-0.8737179378412631,-2.4973985806800147,0.17699175747060236,1.2820117595786018,-0.4833310588392602,-0.9804572578232481,0.9588260412094393,-1.0327659496309505,1
-2.2527632053158246,3.46303212638218,-1.6498496287863005,0.5147853702162796,1.0126868494487387,1.7378084034621226,0.12991273606869402,0.791029242367061,3.3939955494540763,-0.812435675869294,-3.352729041662899,0.10063364682114528,3
0.3494972733271553,-0.08133583602099304,1.1170527482113275,1.326741754331675,-0.1815961096790737,0.42898391539163117,1.0811313666333364,0.32246358392517127,-3.1702784907324086,-0.7661531624279951,-1.609756386215878,-2.6335406200930747,2
-0.7085138198129851,-0.2571584620251244,-2.854209668221241,-0.24257458958265601,0.33685337316658626,0.5500163140917687,0.7126361338498278,-1.169159782810033,-2.103242594318682,1.2972624583865955,-3.370579822102563,2.2909206179253347,0
-2.529476132599949,0.7048838289458084,-1.3636000115206799,1.2306970417369825,1.1148043559126224,2.257340473798867,-0.8553965798225527,0.12007463719798417,1.4708330509807501,-0.7635268983526717,-3.079239108908417,0.5661861213991219,0
-0.3597426081290747,1.3173265162348886,-1.4661843981174156,-1.3140408319192651,0.7862109429772751,-1.0446903470983941,3.8164380269386307,-1.7660683298744346,-1.3865056548316441,-0.7738643362713578,-3.6157487119830547,-2.060849166865261,0
-2.7723245123304774,-1.7651566244359467,-1.0276300915795278,0.09663180116422272,1.6561497746464156,2.8661031567583306,-3.3940349461488957,-0.9372032254168201,0.6339875268939454,-1.3497762667606046,-2.45952556759578,0.7698314693379835,0
0.27860490108975755,1.2964453533314904,0.05126839697810348,0.2099909652569986,0.5707538478700755,0.506550366116918,-0.15585172039681505,0.9904639764223881,-0.6694088162445739,-0.3805053162493534,-1.550942295504548,1.1991340407374302,3
3.4977988331192438,0.822136221580465,1.8673094125160743,1.7808839829389187,1.4123321751757825,-3.4104994330908025,0.7254329559959742,0.6326729668274644,-0.1282890882362523,1.275981735228839,2.37089501217092,0.7460948874241535,1
1.4416589113249916,2.3674068442591154,-5.624644249301149,0.10979208076986335,-2.7783046248647123,-3.6224721246834495,2.9294196989895323,-1.4186836854519502,3.198308238229162,0.24632559780962074,2.313002355381574,0.15128185681929673,1
1.5427187981540893,-0.9294661846327057,0.6436697956859387,0.4454699648427696,-1.1510816897392764,-1.2274446983048852,-1.4272240569054677,2.2534912270735683,2.0614456881635217,-0.29821168601373477,5.093358914242553,0.07598833028547092,3
-1.028785688441009,1.7850048343537752,-1.5052196782787577,-0.5482435614472456,1.2270324352662993,1.5514178857792733,1.3269645155764906,-1.9438936647770721,-3.5871312897227448,-0.06112862975048858,-6.7361667860293215,2.6732195341583136,0
-2.138911765590376,-1.8161466504602455,0.12480028761939022,-1.122743423509406,-0.42059341197306255,0.33454980547313007,1.0668616524981298,-1.448148550440429,2.2402528788646814,-0.5641382173460927,1.241679099693344,0.13992755049968375,1
-1.3749382394807943,0.8643994076107817,1.7831291500318787,-0.5918168624288164,3.354465254241991,0.5454469456447892,0.915630807811969,-1.3098413415960732,0.2564174646033557,-0.7324571830302973,-3.7824875460741114,-0.7308770880622579,0
0.7482286476650815,0.7884547231195826,0.1262237209769742,0.09508813833213807,0.6982110940574896,-0.38781172716704526,-3.0574963001193756,0.2306976422160748,2.68854768404634,-1.0117196279958942,1.8408696102866935,0.030943917644397745,3
3.0116229442453357,-1.4900982126402358,2.3885366079165715,-0.15267310634812034,-0.9536757241136109,-2.7217481894703215,-1.9567383745081421,3.153694277414895,2.723566413706534,-0.7136793374603376,7.985843444881141,-4.466788545240302,3
-1.5032509054079226,-0.8120940791389758,-0.32165209950813667,0.17562395264908287,0.4706561232767399,-1.2295133326512317,3.0874066594270153,-1.623196505442189,2.979408616497246,0.021507361785099672,0.9089683230238502,2.04940449025686,1
-1.1265387465290218,-1.9529326011126742,0.34936504156006143,-0.9249384126106731,1.2886775923388063,1.1078325067807524,-0.9499504255596187,0.7673694728728175,-0.7130375678553652,0.8900758695201476,-0.9138365636443487,-3.0259834578164257,2
1.7316870404298466,4.5705171081981515,-2.2174997171302824,1.2262915708485744,-2.8930014038093823,-1.1503429855340528,2.2705662203844894,-1.7037726396644328,-1.7044928842991025,-0.786844396877179,-1.9102204436443972,-2.5280574371971127,1
0.5696637517276011,2.3522189337597723,-1.536348570063323,0.9652993647139013,-1.5568750868505767,0.1315682653324839,0.6894910990151772,-2.072268961320537,-2.411816509883372,0.998819207248052,-2.6960271931223163,-1.8068385223580798,1
0.43619221297312066,2.5365576217962373,0.6737561163777055,0.10073279123347681,2.559492730946822,-0.17666655066328052,-1.9557991626178912,-0.7221390856160366,1.6698216392212675,-0.30767679611444715,-1.8551001730750236,-0.9241124837912521,3
-4.036959019715539,-0.09485872819255858,-1.8041319051237346,0.5894443157375285,1.5724958489962395,4.295731379861907,-0.17398804502153276,-0.9919399116341404,-2.1534060327373483,0.7581697330055661,-7.399581189455409,2.3081170677593614,0
3.7893523637365996,-1.2234317065173879,2.4214033117436053,-0.48258600759177506,0.083307823581113,-2.5366891497416564,-3.599806863344471,1.3373606528982545,0.7701839910545858,0.5029760492180207,6.117450868205527,-0.8428090091753244,3
1.6143301261893461,1.088782973675047,-1.758519384577575,-0.4994241457319339,-2.1069027688863544,1.3742677342493352,-5.015133842057039,2.6860882066115277,-0.8534714770322618,1.0351576823628528,1.3082088214586103,-2.7932593891263546,1
0.17141144559078805,-1.297175186965395,2.0459121865499923,0.5730258857785876,0.7698129897454908,0.7398172839717034,-0.2795420101798394,0.5076114449942646,-2.3029088613931554,-0.13594426713049956,-0.5522030381977627,2.238753156881695,2
-2.253205203481558,-2.6497361672572075,-0.6731141600001165,-1.6132451561577659,-0.2587210477942361,1.1085950237036504,1.3474867911980126,0.08564016382502648,-0.4626278387015553,0.6192539202318791,-0.5799794190971937,-3.091346974922728,2
-0.4065525758270604,-1.4357544435733158,-0.33035226244850047,1.0789965567023372,2.4772634139545584,0.026078782487145014,0.035891014685114464,-0.046008010596461535,-1.224148821041736,-0.020653393071097738,-2.118483400898003,0.7090065892331188,2
1.623861947932888,1.9693571145169737,0.004032982608558333,-0.7631789014897544,0.3799416597228953,-1.5920649904165225,0.6282189061894894,-0.558646295463151,-0.27068108637487087,0.918181178308778,-0.42016748530011355,-2.4725157317818067,1
3.643749972851646,2.2454045052834353,-3.1458020769590878,1.2980108400854717,3.728733637518292,-4.418615757305659,-0.5809962944539557,-0.9767337969042476,0.8030718522974359,-2.3226461888929726,-1.0974688459467368,0.2550513218282451,2
2.429591788024746,-0.118844393890567,1.5995818734139347,-0.6334078877228942,-0.8926294993678907,-0.9774553480431908,-3.159541089381666,2.970181664706514,1.9369512058287093,0.2224591911045106,5.421409481389452,0.5787521866503262,3
1.3547233581381395,0.7717119814942826,1.3376199054531719,0.555118846730608,-3.707936566724805,0.07095867015864221,2.7040901773634847,-1.7914141266261523,-5.098058582567766,0.6571737758036867,-0.4469356302557113,2.186914033215161,2
-1.1371811319874094,1.8895915650216737,1.4732495655510103,2.3144179591541523,1.8252250761380742,1.1571922267413512,1.8034635249640012,0.02942271201227009,-1.3742160358482067,-0.2198222319809296,-4.517165715364995,-3.522659556289915,0
0.132215936623284,-0.5765419775519358,-4.0193370645831115,-1.7051296469318793,-2.464420072919217,1.6719086718267402,-3.442567948053524,1.0543109855083042,-1.917239277443267,0.4288604903256335,-0.2989971714496473,-2.628729088722264,1
2.8653523272047234,1.3066605025398688,-0.290532192015198,-0.8303828826688431,0.3196000549863296,-0.9704000863131517,-0.8845113354619578,2.868138463389647,-2.0818595719153516,-1.0323462638713632,0.14704018130627577,1.22504699892449,3
3.1881982811075877,0.5734496733450067,-1.7126499285651589,0.09879678747966673,-1.4484057501742256,-1.4545378554438664,-2.292001260734713,2.6062035239786123,0.006009051430275192,-0.5613535079126699,3.481298592128651,4.72489782048347,2
0.8643387978898819,-1.5058702467755678,0.013424576501657626,0.7589588945925353,4.138688124639085,-0.9377273426369189,-0.6084417761969624,-1.3578608930913174,-2.9437442084041057,-1.4504734094552116,-3.3451633022088796,1.1448754596144792,2
-0.7764090842311435,-4.0244004559625015,1.301679023245923,0.6001629846251404,2.216491279437813,0.7175236078089408,-0.7200397307943704,1.3443196118575194,-1.940545916699764,-0.5224890531728434,-0.2661465237444847,-1.616738165712248,2
-0.9017227511237633,0.6319207242891332,-0.26200921754808437,0.8032162702039384,4.362995743709499,-1.695827054555592,1.4994813155410083,-3.8527886753047986,1.6731933327511994,0.9189163932772911,-3.5497629714249763,-1.384976391135559,0
2.507118736423884,2.2545361864136826,3.7265781750305322,0.18696909912287174,-0.565991036632336,-1.8715953533501444,2.6415889765960916,2.3536225612798587,-0.23168873978798055,-1.0104861962046285,2.2973731045087566,-0.8688641945500499,3
3.6451803417608417,2.759377023396315,-0.41152527834135355,-1.307455533259409,2.520010242676559,-3.137334615397931,-1.5584974556571578,1.1300291646307281,1.3489548386047219,0.2113664280861827,0.7923223775871744,-0.19995145974902018,2
5.166165856043978,1.3958376363202571,-0.22372474496304706,2.387581628942498,-1.5309334962083734,-2.1600283053260156,-0.9644163190153234,2.7785034044030184,-4.10947287079636,0.1064318315473456,2.0755655054508884,3.441335493651682,3
3.6999663812064716,1.6284624159388739,-1.465310446896902,1.1576186810498126,2.267480667706965,-3.1553144571963414,-1.0885866929221582,3.0281879920172834,0.799440449534507,-0.8351816613357912,1.316470919927461,-0.044561551360848606,2
